,Unnamed: 0,title,authors,language,categories,averageRating,maturityRating,publisher,publishedDate,pageCount,isbn,price,currency,description,thumbnail
594,594,Thomas Register of American Manufacturers,,en,['Manufactures'],,NOT_MATURE,,2002,,LCCN:06043937,-1,N/A,N/A,N/A
595,595,The Eclectic Library Catalog,,en,['American periodicals'],,NOT_MATURE,,1910,,UIUC:30112109806056,-1,N/A,N/A,http://books.google.com/books/content?id=l0YxAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
596,596,Current Policies and Practices in European Social Anthropology Education,"['Drackle Dorle', 'Dorle Dracklé', 'Iain R. Edgar', 'Thomas K. Schippers']",en,['Education'],,NOT_MATURE,Berghahn Books,2004,260.0,1571816925,-1,N/A,"As Europe becomes more integrated at the economic and political level, attempts are being made to harmonize education policies as well. This volume offers an important contribution in that the authors examine, for the first time,the politics and practices of social anthropology education across Europe. They look at a wide variety of current developments, including new teaching initiatives, the use of participatory teaching materials, film and video, fieldwork studies, applied anthropology, student perspectives, the educational role of museums, distance learning and the use of new technologies.",http://books.google.com/books/content?id=s2kCS9CwIN0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
597,597,Human Development in the Indian Context,['Margaret Khalakdina'],en,['Business & Economics'],,NOT_MATURE,SAGE Publications India,2008-10-01,392.0,8132105818,-1,N/A,"A contextual complement to its prequel, this volume attempts to present the major socio-psychological and cultural influences on the developing Indian subject within the Indian context. This is pivotal as most books on human development are based on Western patterns and examples, which are vastly different from the Indian historical, cultural, and chronological setting. The book analyzes development from childhood to adolescence in the Indian context, also focusing on the mother figure that is nurturer and plays an active role in the subject’s development. Its multidisciplinary focus on psychological, sociological, anthropological, and even economic and socio-political dimensions that affect this development severely is explained lucidly through several flow charts, paradigm charts and diagrams.",http://books.google.com/books/content?id=1-ZUYgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
598,598,Key Debates in Anthropology,['Tim Ingold'],en,['Social Science'],,NOT_MATURE,Routledge,2003-12-16,320.0,9781134748839,-1,N/A,"Every year, leading social anthropologists meet to debate a motion at the heart of current theoretical developments in their subject and this book includes the first six of these debates, spanning the period from 1988 to 1993. Each debate has four principal speakers: one to propose the motion, another to oppose it, and two seconders. The first debate addresses the disciplinary character of social anthropology: can it be regarded as a science, and if so, is it able to establish general propositions about human culture and social life? The second examines the concept of society, and in the third debate the spotlight is turned on the role of culture in people's perception of their environments. The fourth debate focuses on the place of language in the formation of culture. The fifth takes up the question of how we view the past in relation to the present. Finally, in the sixth debate, the concern is with the cross-cultural applicability of the concept of aesthetics. With its unique debate format, Key Debates in Anthropology addresses issues that are currently at the top of the theoretical agenda, which register the pulse of contemporary thinking in social anthropology. It will be of value to students who are not only introduced to the different sides of every argument, but are challenged to join in and to develop informed positions of their own.",http://books.google.com/books/content?id=L--GAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
599,599,Social Adaptation to Food Stress,['Paul E. Minnis'],en,['Social Science'],,NOT_MATURE,University of Chicago Press,1985-04-01,239.0,9780226530246,-1,N/A,"Combining anthropology, archeology, and evolutionary theory, Paul E. Minnis develops a model of how tribal societies deal with severe food shortages. While focusing on the prehistory of the Rio Mimbres region of New Mexico, he provides comparative data from the Fringe Enga of New Guinea, the Tikopia of Tikopia Island, and the Gwembe Tonga of South Africa. Minnis proposes that, faced with the threat of food shortages, nonstratified societies survive by employing a series of responses that are increasingly effective but also are increasingly costly and demand increasingly larger cooperative efforts. The model Minnis develops allows him to infer, from evidence of such factors as population size, resource productivity, and climate change, the occurrence of food crises in the past. Using the Classic Mimbres society as a test case, he summarizes the regional archeological sequence and analyzes the effects of environmental fluctuations on economic and social organization. He concludes that the responses of the Mimbres people to their burgeoning population were inadequate to prevent the collapse of the society in the late twelfth century. In its illumination of the general issue of responses to food shortages, Social Adaptation to Food Stress will interest not only archeologists but also those concerned with current food shortages in the Third World. Cultural ecologists and human geographers will be able to derive a wealth of ideas, methods, and data from Minnis's work.",http://books.google.com/books/content?id=n89PquyTAzIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
600,600,Karma,"['Charles F. Keyes', 'E. Valentine Daniel']",en,['Religion'],,NOT_MATURE,Univ of California Press,1983-01-01,313.0,9898455187,-1,N/A,N/A,N/A
601,601,Anthropological Practice,['Judith Okely'],en,['Social Science'],,NOT_MATURE,Berg,2013-09-12,224.0,9781000180558,-1,N/A,"Anthropologists are increasingly pressurised to formulate field methods for teaching. Unlike many hypothesis-driven ethnographic texts, this book is designed with the specific needs of the anthropology student and field researcher in mind, with particular emphasis on the core anthropological method: long term participant observation. Anthropological Practice explores fieldwork experiences unique to anthropology, and provides the context by which to explain and develop practice-based and open-ended methodology. It draws on dialogues with over twenty established and younger anthropologists, whose fieldwork spans the late 1960s to the present day, taking place in locations as diverse as Europe, India, Malaysia, Indonesia, Africa, Iran, Afghanistan, North and South America.Revealing first-hand and hitherto unrecorded aspects of fieldwork, Anthropological Practice provides critical, systematic ways to enhance anthropological and alternative knowledge. It is an essential text for anthropology students and researchers, and for all disciplines concerned with ethnography.Interviewees include: Paul Clough, Roy Gigengack, Louise de la Gorgendière, Suzette Heald, Michael Herzfeld, Signe Howell, Felicia Hughes-Freeland, Ignacy Marek Kaminski, Margaret Kenna, Raquel Alonso Lopez, Malcolm Mcleod, Brian Morris, Hélène Neveu Kringelbach, Akira Okazaki, Joanna Overing, Jonathan Parry, Carol Silverman, Mohammad Talib, Nancy Lindisfarne-Tapper, Sue Wright, Helena Wulff, Joseba Zulaika.",http://books.google.com/books/content?id=n0MHEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
602,602,"Cultural Differences, the Nation State, and Rethinking Ethnicity Theory",['Charles F. Keyes'],en,['Indigenous peoples'],,NOT_MATURE,,2001,31.0,IND:30000079548289,-1,N/A,N/A,http://books.google.com/books/content?id=QVV5AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
603,603,Current Policies and Practices in European Social Anthropology Education,['Drackle Edgar'],en,['Education'],2.0,NOT_MATURE,Berghahn Books,2004,256.0,1571816925,-1,N/A,"As Europe becomes more integrated at the economic and political level, attempts are being made to harmonize education policies as well. This volume offers an important contribution in that the authors examine, for the first time,the politics and practices of social anthropology education across Europe. They look at a wide variety of current developments, including new teaching initiatives, the use of participatory teaching materials, film and video, fieldwork studies, applied anthropology, student perspectives, the educational role of museums, distance learning and the use of new technologies.",http://books.google.com/books/content?id=s2kCS9CwIN0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
604,604,Applications of Anthropology,['Sarah Pink'],en,['Social Science'],,NOT_MATURE,Berghahn Books,2005-12-01,256.0,1571813462,-1,N/A,"At the beginning of the twenty-first century the demand for anthropological approaches, understandings and methodologies outside academic departments is shifting and changing. Through a series of fascinating case studies of anthropologists' experiences of working with very diverse organizations in the private and public sector this volume examines existing and historical debates about applied anthropology. It explores the relationship between the ""pure and the impure"" - academic and applied anthropology, the question of anthropological identities in new working environments, new methodologies appropriate to these contexts, the skills needed by anthropologists working in applied contexts where multidisciplinary work is often undertaken, issues of ethics and responsibility, and how anthropology is perceived from the 'outside'. The volume signifies an encouraging future both for the application of anthropology outside academic departments and for the new generation of anthropologists who might be involved in these developments.",http://books.google.com/books/content?id=oHNGPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
605,605,Southeast Asian Research Tools: Thailand,['University of Hawaii at Manoa. Southeast Asian Studies Program'],en,['Reference books'],5.0,NOT_MATURE,,1979,,OCLC:469825114,-1,N/A,N/A,N/A
606,606,NASA technical note,,en,['Aeronautics'],,NOT_MATURE,,1961,,UCAL:B3535219,-1,N/A,N/A,http://books.google.com/books/content?id=bys5AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
607,607,Technology Review,,en,['Technology'],,NOT_MATURE,,2005,,UOM:39015020481480,-1,N/A,N/A,http://books.google.com/books/content?id=wXYqAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
608,608,"Adams' New Musical Dictionary of Fifteen Thousand Technical Words, Phrases, Abbreviations, Initials, and Signs Employed in Musical and Rhythmical Art and Science, in Nearly Fifty Ancient and Modern Languages",['John Stowell Adams'],en,['Music'],,NOT_MATURE,,1865,271.0,NYPL:33433033158761,-1,N/A,N/A,http://books.google.com/books/content?id=hUxJAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
609,609,Technical Research Note,['United States. Dept. of the Army'],en,['Military research'],,NOT_MATURE,,1958,,UOM:39015081878509,-1,N/A,N/A,http://books.google.com/books/content?id=F4nfAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
610,610,Refrigeration Engineering,,en,,,NOT_MATURE,,1924,,9781351467834,-1,N/A,"An air conditioning system consists of components and equipment arranged in sequential order to control and maintain an indoor environment. The goal is to provide a healthy and comfortable climate with acceptable air quality while being energy efficient and cost effective. Air Conditioning and Refrigeration Engineering covers all types of systems from institutional and commercial to residential. The book supplies the basics of design, from selecting the optimum system and equipment to preparing the drawings and specifications. It discusses the four phases of preparing a project: gathering information, developing alternatives, evaluating alternatives, and selling the best solution. In addition, the author breaks down the responsibilities of the engineer, design documents, computer aided design, and government codes and standards. Air Conditioning and Refrigeration Engineering provides you with an easy reference to all aspects of the topic. This resource addresses the most current areas of interest, such as computer-aided design and drafting, desiccant air conditioning and energy conservation. It is a thorough and convenient guide to air conditioning and refrigeration engineering.",http://books.google.com/books/content?id=KX9XDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
